"id","pred"
7765,0.543870090419479
7766,0.192024796845269
7767,0.512467100758389
7768,0.839956924987799
7769,0.73012702094236
7770,0.406654704204829
7771,0.356410389230899
7772,0.351336095953317
7773,0.739186048723684
7774,0.364054585280996
7775,0.320607118725276
7776,0.590589160504199
7777,0.182495361453395
7778,0.409296684882119
7779,0.495529766770336
7780,0.39176472361074
7781,0.595716113512092
7782,0.731265085338531
7783,0.430406896478692
7784,0.401442778288515
7785,0.436943276633506
7786,0.560364635874822
7787,0.690924456415898
7788,0.589650978853928
7789,0.311218359651545
7790,0.14808361937501
7791,0.279619732241499
7792,0.287048772712185
7793,0.318981671085351
7794,0.439405465514552
7795,0.417364382590393
7796,0.303560841768379
7797,0.198684398889627
7798,0.54570280041199
7799,0.613695764685136
7800,0.414943354476844
7801,0.618675523821357
7802,0.663179758538081
7803,0.732049693960468
7804,0.328519125692706
7805,0.904874413141672
7806,0.481604848876413
7807,0.412912893527197
7808,0.549780343663825
7809,0.494079344959549
7810,0.574764652788892
7811,0.720235251766158
7812,0.572229725765399
7813,0.491475604678146
7814,0.601570041694938
7815,0.198253418306205
7816,0.166741751079417
7817,0.290507762104387
7818,0.668188222633482
7819,0.825930932423454
7820,0.347551778013435
7821,0.643318783261704
7822,0.520388626905044
7823,0.668987288932567
7824,0.528448637252069
7825,0.514195363576054
7826,0.397600878384348
7827,0.540500213252571
7828,0.660990020386289
7829,0.263285701460668
7830,0.535418078648526
7831,0.479588596961342
7832,0.223645006232599
7833,0.778288045014498
7834,0.309760386712991
7835,0.310292005881385
7836,0.412927271102682
7837,0.789955740510891
7838,0.690489238913561
7839,0.454681186698053
7840,0.757109330588847
7841,0.39359735195742
7842,0.410130432755778
7843,0.342085329240576
7844,0.558174212682235
7845,0.558879397665047
7846,0.576352688775777
7847,0.342266809359599
7848,0.341666113202208
7849,0.464451177443349
7850,0.380239944603179
7851,0.251221055083185
7852,0.318842952085559
7853,0.60562810729548
7854,0.212427737681297
7855,0.51592614619368
7856,0.507136713728312
7857,0.503256159945724
7858,0.65379667422938
7859,0.382277239624954
7860,0.204400430516774
7861,0.698458023500986
7862,0.273445692916183
7863,0.412693482138359
7864,0.255967037898113
7865,0.860098069307841
7866,0.387662453128307
7867,0.639185825557887
7868,0.350355890515324
7869,0.41521395188726
7870,0.276719521032702
7871,0.287995560682076
7872,0.679848895651132
7873,0.779210777670715
7874,0.30960784229482
7875,0.616089467741725
7876,0.480431464361051
7877,0.577577285786346
7878,0.39474751520121
7879,0.500951037367666
7880,0.208488227292006
7881,0.59154186302799
7882,0.588724245824642
7883,0.567617217204892
7884,0.384370316653411
7885,0.523871867136649
7886,0.555766010104392
7887,0.419369315842976
7888,0.629126284297493
7889,0.176213700334467
7890,0.452845966705128
7891,0.599148815819862
7892,0.298653515757454
7893,0.330336675894877
7894,0.413068476880532
7895,0.749583378408512
7896,0.294485821027208
7897,0.522510523528755
7898,0.695910159698655
7899,0.539423868590517
7900,0.336839451968471
7901,0.231762040354616
7902,0.11982159276717
7903,0.76183510103295
7904,0.638627867871495
7905,0.524608783850077
7906,0.474039776470045
7907,0.668285014530552
7908,0.485290187970365
7909,0.2374467126114
7910,0.780081124747728
7911,0.308447830869579
7912,0.758717331453918
7913,0.741175948526872
7914,0.569383735363413
7915,0.250115542275928
7916,0.588555176526906
7917,0.201636799967867
7918,0.350544786252262
7919,0.323141134229122
7920,0.353734090110338
7921,0.408140620431914
7922,0.532582677735314
7923,0.57913472699518
7924,0.266727502551695
7925,0.610749894436323
7926,0.386745137947021
7927,0.206679164793114
7928,0.488226953604096
7929,0.721857230765044
7930,0.492664572031035
7931,0.584987451147086
7932,0.36591788656135
7933,0.273215877660174
7934,0.178091208080734
7935,0.197763582643558
7936,0.182579420450977
7937,0.468430688681097
7938,0.307021146253812
7939,0.46889120190966
7940,0.81144701806919
7941,0.418466927371122
7942,0.241779760015158
7943,0.384504952506306
7944,0.49831687073758
7945,0.657233694985034
7946,0.477599946035108
7947,0.425961391635381
7948,0.187382007942296
7949,0.563054979130719
7950,0.429828790619002
7951,0.30410486780713
7952,0.70171026808625
7953,0.599750468074235
7954,0.41577128766794
7955,0.31484753273808
7956,0.472549802092753
7957,0.334375935550662
7958,0.575522248487208
7959,0.625544837769846
7960,0.25006944729407
7961,0.379521420003576
7962,0.599186782464911
7963,0.657017718272441
7964,0.426846630089716
7965,0.608953915475906
7966,0.889147309398771
7967,0.323992893607094
7968,0.600021880274574
7969,0.683433519066749
7970,0.232785651866401
7971,0.525115961997119
7972,0.261938641278617
7973,0.691881980898091
7974,0.93003003624452
7975,0.392604568658241
7976,0.619134372197964
7977,0.370629349700423
7978,0.646484109271183
7979,0.352697167256837
7980,0.436708118136715
7981,0.676382986458993
7982,0.600265987838675
7983,0.602563102970698
7984,0.365443181534202
7985,0.633660609701474
7986,0.271060723427491
7987,0.306344612450715
7988,0.393436887196177
7989,0.846931080401709
7990,0.2896144053693
7991,0.580659762923849
7992,0.407566202247203
7993,0.414726647542727
7994,0.489013257752063
7995,0.766040466058567
7996,0.672052324627955
7997,0.464228671852471
7998,0.629525301942936
7999,0.475208125289375
8000,0.372488565243016
8001,0.655119469945347
8002,0.502415698859558
8003,0.519209277815027
8004,0.477081832499459
8005,0.736016016700563
8006,0.757472520480999
8007,0.310474654643532
8008,0.347399287671764
8009,0.444186842543111
8010,0.503551165111842
8011,0.547716119537861
8012,0.427308092253903
8013,0.347317802680446
8014,0.53780127163738
8015,0.886281519326362
8016,0.40340938957357
8017,0.209800928279797
8018,0.476744414260889
8019,0.353628381597085
8020,0.224157471787484
8021,0.326940697152915
8022,0.524818092582928
8023,0.146140907008072
8024,0.652631896714412
8025,0.305286248948024
8026,0.747434480064721
8027,0.666358320166145
8028,0.316552040600377
8029,0.467816851685652
8030,0.476721671202052
8031,0.475886413116766
8032,0.353517076104811
8033,0.511201234662726
8034,0.673325007095962
8035,0.214658468753718
8036,0.793581013411107
8037,0.540595435439451
8038,0.255293867552171
8039,0.504589263294392
8040,0.741911616283143
8041,0.231039746056655
8042,0.345911075770735
8043,0.638867800411458
8044,0.27666127610586
8045,0.219433145489403
8046,0.819765289944875
8047,0.58516760351677
8048,0.514962464660243
8049,0.218243929227475
8050,0.574362122906894
8051,0.333255961958654
8052,0.437064984578885
8053,0.311868589852274
8054,0.578250745225645
8055,0.370455443350903
8056,0.335798731314268
8057,0.345059689182748
8058,0.329653673866981
8059,0.323216717568409
8060,0.389898929393061
8061,0.487555665967306
8062,0.27332450934269
8063,0.580787039789928
8064,0.30505296676804
8065,0.544492473384632
8066,0.723229035601619
8067,0.295310617530815
8068,0.179078810827827
8069,0.533102701361037
8070,0.64654801620083
8071,0.515501691280725
8072,0.460301052891406
8073,0.7576693722024
8074,0.227879412719178
8075,0.617198406676437
8076,0.159911770950062
8077,0.279297494363262
8078,0.487930448087908
8079,0.362019303808267
8080,0.243263851427264
8081,0.487061635908497
8082,0.81205886081742
8083,0.512139181420037
8084,0.600872067343191
8085,0.283020625030379
8086,0.881542044356765
8087,0.400903280216104
8088,0.300017519754517
8089,0.671996173252921
8090,0.704883916117108
8091,0.323156907305297
8092,0.86596997310038
8093,0.701228671276996
8094,0.266636588920528
8095,0.660489599524941
8096,0.750308331697612
8097,0.728536294521831
8098,0.315984799040865
8099,0.566152095878926
8100,0.165058542154883
8101,0.223871151933604
8102,0.632281610910052
8103,0.290846626901639
8104,0.69197603486342
8105,0.310847786964346
8106,0.73544692687018
8107,0.452101314897825
8108,0.275537556366294
8109,0.199107591270466
8110,0.518027551312352
8111,0.391746709958095
8112,0.515284636614487
8113,0.311670438262123
8114,0.290322287831947
8115,0.339775251942618
8116,0.27717647015625
8117,0.245914295094868
8118,0.523509964922373
8119,0.348938504142893
8120,0.502328210256186
8121,0.502862688019209
8122,0.843960748426258
8123,0.506918258055146
8124,0.518781186754783
8125,0.491187108128704
8126,0.810417504650285
8127,0.317708654724549
8128,0.575506304089313
8129,0.300961399347118
8130,0.74212915581662
8131,0.712623808696792
8132,0.843747214091144
8133,0.37648065939361
8134,0.279869016165696
8135,0.311447528638433
8136,0.489219264287202
8137,0.29608430487153
8138,0.678003403062851
8139,0.53499235342925
8140,0.513611495777845
8141,0.620284683184759
8142,0.390205428759502
8143,0.284337387956594
8144,0.487654885535734
8145,0.314946109413126
8146,0.66735218276352
8147,0.334778163304942
8148,0.446748253613113
8149,0.391149180671145
8150,0.855947738010717
8151,0.334477043668475
8152,0.50924892954575
8153,0.397898780854659
8154,0.234288667948659
8155,0.393324939111348
8156,0.426945097987483
8157,0.584610313372992
8158,0.502876251568331
8159,0.382628166356961
8160,0.285992621845779
8161,0.594976025156431
8162,0.374285549054897
8163,0.684062460691111
8164,0.430256286245602
8165,0.812405582381259
8166,0.749298195802266
8167,0.825594791310265
8168,0.284073679664633
8169,0.540329467776853
8170,0.235681278590729
8171,0.339917381472455
8172,0.823533101799653
8173,0.36268120431466
8174,0.582524096960542
8175,0.398481541399857
8176,0.777195847385581
8177,0.441975178529496
8178,0.542694299617002
8179,0.642241283053663
8180,0.555571333984539
8181,0.177914077277224
8182,0.361493252103968
8183,0.907290082994679
8184,0.674754437352022
8185,0.36175224721376
8186,0.174396320715034
8187,0.524202251804664
8188,0.422140387893134
8189,0.341622283014234
8190,0.684946987147336
8191,0.150393541998294
8192,0.421644413755244
8193,0.423170667206407
8194,0.281333357495302
8195,0.468773906024356
8196,0.482480369008534
8197,0.830252897144991
8198,0.256183576585555
8199,0.536172015447504
8200,0.850242729373023
8201,0.279172633134685
8202,0.793514953575505
8203,0.199120877333485
8204,0.824638973728342
8205,0.500081353778778
8206,0.54770708564964
8207,0.275670011921672
8208,0.443637179643252
8209,0.612335267982517
8210,0.412354044154523
8211,0.258174787677073
8212,0.27443034586911
8213,0.561745985157919
8214,0.846850550371507
8215,0.590814287773433
8216,0.558777558016061
8217,0.842931829280634
8218,0.331022078276815
8219,0.311972832496896
8220,0.360081999552415
8221,0.207138317717106
8222,0.575432611951441
8223,0.349687716310335
8224,0.667777079999166
8225,0.867190478320029
8226,0.956978847984707
8227,0.8109726075247
8228,0.410339154238683
8229,0.563033186606825
8230,0.621432803917246
8231,0.728954144349628
8232,0.263500208426095
8233,0.262919393800212
8234,0.275933375939997
8235,0.394005282183866
8236,0.721302866388438
8237,0.402240441228224
8238,0.740797575465557
8239,0.203575256276507
8240,0.382930277574392
8241,0.467327259491403
8242,0.722797059244858
8243,0.715126635270188
8244,0.147337266099111
8245,0.759755798989281
8246,0.674500125178782
8247,0.326923362464975
8248,0.430924625830275
8249,0.449420103186745
8250,0.813409414755949
8251,0.257683608629674
8252,0.339992363265763
8253,0.748213238906264
8254,0.61827279040823
8255,0.634642158216925
8256,0.666692959985883
8257,0.356714101678316
8258,0.152847982166977
8259,0.286960890617512
8260,0.754579437625437
8261,0.449665345044757
8262,0.378433865428313
8263,0.259412894197583
8264,0.790161140759914
8265,0.619813596145693
8266,0.350382744933256
8267,0.488844913159518
8268,0.733486952691382
8269,0.815980393296799
8270,0.269036844863582
8271,0.590240284213891
8272,0.369167016904405
8273,0.315743696846902
8274,0.132109847337048
8275,0.45134028813412
8276,0.469125367822918
8277,0.567688252547445
8278,0.501265184733328
8279,0.405822378575255
8280,0.698510165100078
8281,0.251979080554754
8282,0.543814428483032
8283,0.20935529672412
8284,0.261488076788091
8285,0.628563882335563
8286,0.219307627603528
8287,0.807144884742852
8288,0.69885117870076
8289,0.347288614646815
8290,0.328048906094049
8291,0.238665894849998
8292,0.692891507303637
8293,0.331283708481368
8294,0.662576611910943
8295,0.354020951250241
8296,0.778248174045777
8297,0.326237495790905
8298,0.389284565687301
8299,0.312031792053854
8300,0.231680694218307
8301,0.494902039541514
8302,0.507033531927529
8303,0.419338469522706
8304,0.634212212965845
8305,0.511653341178831
8306,0.61281857925395
8307,0.702794474310318
8308,0.264231825907757
8309,0.803182283854332
8310,0.355727680959174
8311,0.497518985923548
8312,0.64852237255236
8313,0.387228489446059
8314,0.542046319677164
8315,0.748741018758567
8316,0.64504004437707
8317,0.535861632594803
8318,0.746539349878361
8319,0.549910789894058
8320,0.377414098316131
8321,0.437780296954912
8322,0.282430797287913
8323,0.789296130246278
8324,0.523896904669847
8325,0.218067445864376
8326,0.242735113567822
8327,0.261971179301516
8328,0.323195877299623
8329,0.466693030278644
8330,0.228830333477369
8331,0.570020709596432
8332,0.346435487675937
8333,0.509111659762018
8334,0.658891475316116
8335,0.474101345710568
8336,0.369129634742579
8337,0.536106799314799
8338,0.493771256838365
8339,0.577475862574279
8340,0.391997458003889
8341,0.26349169893526
8342,0.509170059192693
8343,0.27023050848267
8344,0.644624293856952
8345,0.328714147733826
8346,0.804945711942016
8347,0.19846998686154
8348,0.655740308543249
8349,0.607802057382158
8350,0.495988333176284
8351,0.194801437582432
8352,0.522459537477161
8353,0.313960375283337
8354,0.56710326737499
8355,0.789301415250081
8356,0.595919222481562
8357,0.321989294276708
8358,0.62989515193806
8359,0.364039203014882
8360,0.224070441215876
8361,0.880509837778333
8362,0.412380030645308
8363,0.559139881309042
8364,0.223076097751219
8365,0.547836528010444
8366,0.79171716253073
8367,0.628898846451756
8368,0.619957978771612
8369,0.315206620289695
8370,0.812844878504005
8371,0.546232183212492
8372,0.833852880551029
8373,0.886057786550957
8374,0.497961013661789
8375,0.399349758261435
8376,0.438976205780862
8377,0.331120543205596
8378,0.253631257664451
8379,0.62298785114773
8380,0.254046051345117
8381,0.273526963478514
8382,0.25563318706347
8383,0.607957325349518
8384,0.657897003814663
8385,0.715254747977263
8386,0.500478311884013
8387,0.439144366109513
8388,0.320395632409174
8389,0.215597850200966
8390,0.26322257789493
8391,0.328209200826821
8392,0.37712257920466
8393,0.71418297668007
8394,0.223952486423497
8395,0.770093332862753
8396,0.522667532899158
8397,0.508575603257819
8398,0.262066432369844
8399,0.509861050517162
8400,0.567323821737819
8401,0.380014913151651
8402,0.423232496032293
8403,0.353681447047386
8404,0.543622113155382
8405,0.3804461945105
8406,0.447122106321289
8407,0.833567321610604
8408,0.445957524280644
8409,0.236166353816833
8410,0.336691695938309
8411,0.731624831950194
8412,0.297656530684062
8413,0.491953821262612
8414,0.746095532575201
8415,0.707671341960489
8416,0.703123841424415
8417,0.329229317098054
8418,0.173969010394914
8419,0.795452196107982
8420,0.690513558323823
8421,0.296866808425167
8422,0.214750861028039
8423,0.244201556273047
8424,0.34183770603433
8425,0.502576153160678
8426,0.308229840437268
8427,0.542991544913491
8428,0.396873672210553
8429,0.758153526284615
8430,0.684176696562937
8431,0.459464887153687
8432,0.391834245892015
8433,0.625242864773483
8434,0.424832330535214
8435,0.823171959428777
8436,0.43406166509223
8437,0.268276309022846
8438,0.327436067889012
8439,0.283073097947289
8440,0.606279543449225
8441,0.385498367144998
8442,0.680979780548565
8443,0.217153099451715
8444,0.458215890986914
8445,0.74506620012159
8446,0.803013691737533
8447,0.573634026790535
8448,0.269897840102804
8449,0.247306191125942
8450,0.35928460898952
8451,0.648885646150406
8452,0.706330813019152
8453,0.303857451658809
8454,0.753172636366538
8455,0.603794657462753
8456,0.382777193371725
8457,0.518614878255725
8458,0.614014868651885
8459,0.326093814379122
8460,0.388214301348189
8461,0.728099073950514
8462,0.350824535407593
8463,0.276973650300663
8464,0.543411607697947
8465,0.687708077248002
8466,0.646806964252041
8467,0.157076131962196
8468,0.827902515438451
8469,0.691328812327038
8470,0.24504169165385
8471,0.616277962058844
8472,0.729600571545346
8473,0.185739652664824
8474,0.485230591389668
8475,0.449389105074685
8476,0.19155321776556
8477,0.326722886306179
8478,0.807473215723819
8479,0.252959112321595
8480,0.355134998782812
8481,0.764153879305666
8482,0.313128747604175
8483,0.205390730796503
8484,0.662456244004529
8485,0.644576936565745
8486,0.555294932270041
8487,0.619812410856936
8488,0.557461677344999
8489,0.542253270963418
8490,0.274855495282308
8491,0.424308776573662
8492,0.697892319358769
8493,0.27113139645664
8494,0.607507115390652
8495,0.637625143007479
8496,0.269531664828722
8497,0.566113366524343
8498,0.565654013084847
8499,0.458244432409393
8500,0.325135938145772
8501,0.504838499133212
8502,0.231737484042933
8503,0.549385262841016
8504,0.938252089734018
8505,0.292991326562756
8506,0.75652356124591
8507,0.335451835912907
8508,0.164200299481835
8509,0.323844365312808
8510,0.339424883267979
8511,0.215263206614924
8512,0.530599225140455
8513,0.544230059085513
8514,0.83908252046328
8515,0.296022386160275
8516,0.405686581409349
8517,0.5220086350128
8518,0.676751529648459
8519,0.258279868867387
8520,0.574876594464195
8521,0.74931921960106
8522,0.224682093272839
8523,0.261601037022955
8524,0.625551914152617
8525,0.728831513108719
8526,0.540290360752091
8527,0.575108197570083
8528,0.570466587827049
8529,0.302415092264721
8530,0.602193947978824
8531,0.380925765498212
8532,0.442784319621285
8533,0.263366075237422
8534,0.312583439056774
8535,0.515663693312345
8536,0.319417501743062
8537,0.341171701489021
8538,0.445432313804503
8539,0.79579203954418
8540,0.385749546817935
8541,0.48355428183615
8542,0.356336725675954
8543,0.732140573154915
8544,0.360639269856381
8545,0.149624411590601
8546,0.237308587468113
8547,0.834546380809576
8548,0.686220500490583
8549,0.509688164224906
8550,0.409813919799139
8551,0.28687571315214
8552,0.232009128862044
8553,0.234371714315091
8554,0.792080335473961
8555,0.824630671229244
8556,0.645737270380647
8557,0.440123987526742
8558,0.743255424276666
8559,0.405561819329947
8560,0.295419911938015
8561,0.612773217716726
8562,0.327781332664782
8563,0.865917849390342
8564,0.400495980957194
8565,0.24729661910954
8566,0.508116910708296
8567,0.428024267326518
8568,0.842904751335382
8569,0.705905919551012
8570,0.455384013629504
8571,0.743431688787614
8572,0.756800489756148
8573,0.578746170880127
8574,0.404732732075085
8575,0.504067808149488
8576,0.38972341654344
8577,0.219714457981503
8578,0.284448573193042
8579,0.372956599590202
8580,0.315095498123053
8581,0.412553927708971
8582,0.392421338248641
8583,0.307594813549275
8584,0.54655015871796
8585,0.185963117698639
8586,0.134498696567145
8587,0.397214559592441
8588,0.747094781828674
8589,0.692208515985541
8590,0.49736758783712
8591,0.164832803559421
8592,0.822667306249684
8593,0.652772596208544
8594,0.309455411733142
8595,0.888912103913291
8596,0.342157600914937
8597,0.427323652089798
8598,0.511762210307248
8599,0.420172983350117
8600,0.767367120862401
8601,0.477075941011476
8602,0.30832861968434
8603,0.367935349027793
8604,0.382794297675577
8605,0.709116693090756
8606,0.552693915035024
8607,0.70560720904843
8608,0.505312985224148
8609,0.186553566943549
8610,0.535692199230652
8611,0.868285477308256
8612,0.304944890707753
8613,0.864944483700157
8614,0.321224520838158
8615,0.807106206614931
8616,0.211779900491831
8617,0.342623577322172
8618,0.865301924760962
8619,0.448192425739775
8620,0.874643034985405
8621,0.787559053683078
8622,0.503391101219413
8623,0.628338941325617
8624,0.697772214649727
8625,0.635717683368807
8626,0.540239417148378
8627,0.517061318080125
8628,0.236037975753719
8629,0.294150847615888
8630,0.139762020466706
8631,0.220644341213837
8632,0.252093652923248
8633,0.69080606874543
8634,0.382096066671905
8635,0.342296419586937
8636,0.521149135875172
8637,0.27250418803961
8638,0.584275283244256
8639,0.663552172819161
8640,0.444020994484565
8641,0.755404286791553
8642,0.429163773164348
8643,0.393362641000476
8644,0.756303290713967
8645,0.399072356721279
8646,0.750887017502029
8647,0.370221499338549
8648,0.22729189098645
8649,0.392248650123632
8650,0.836177956063018
8651,0.660251845650173
8652,0.498940294913457
8653,0.47988173039475
8654,0.201766313047439
8655,0.317689851306038
8656,0.567032978537554
8657,0.640587730589058
8658,0.292162042018305
8659,0.528065268150038
8660,0.109010325809848
8661,0.425756083975749
8662,0.387372097446294
8663,0.198318215809942
8664,0.576041949582982
8665,0.540872661564153
8666,0.754705395222422
8667,0.670974079632192
8668,0.640595071436141
8669,0.53106393820241
8670,0.25913832878172
8671,0.271656040425759
8672,0.479422793640374
8673,0.305091543138447
8674,0.403810036512382
8675,0.466165660743644
8676,0.477931858620552
8677,0.514509697785039
8678,0.517398214590953
8679,0.252603297624487
8680,0.319014557944705
8681,0.553284256726281
8682,0.214902017121261
8683,0.464671120616937
8684,0.636335344625005
8685,0.41602285391252
8686,0.266847246151709
8687,0.413307038690864
8688,0.451642587652898
8689,0.512284145596694
8690,0.519375542554326
8691,0.39667300264572
8692,0.455960342320602
8693,0.491538915620305
8694,0.741115319099125
8695,0.432489569637635
8696,0.451803774754363
8697,0.384413254812403
8698,0.75392645566911
8699,0.700194985497546
8700,0.675501712401453
8701,0.60484063631961
8702,0.238670154557389
8703,0.455633753128708
8704,0.761776889184432
8705,0.68883081157206
8706,0.27321102615111
8707,0.264319001253935
8708,0.483622760230316
8709,0.25009409740412
8710,0.220867972877891
8711,0.571385550380017
8712,0.239383687316795
8713,0.499506647207878
8714,0.434643757368205
8715,0.597284471231153
8716,0.510004475374893
8717,0.596116292093953
8718,0.737104228758859
8719,0.558089211465725
8720,0.708165560337654
8721,0.300833997366255
8722,0.505771929115488
8723,0.605422617818233
8724,0.70953361051649
8725,0.256928746518522
8726,0.250655759947461
8727,0.749207105551822
8728,0.895971246536633
8729,0.194169085786336
8730,0.799708024090358
8731,0.261294170065277
8732,0.552781731916497
8733,0.747600346322884
8734,0.578506832160093
8735,0.791290974859437
8736,0.696488674941688
8737,0.272021070805388
8738,0.693347840636104
8739,0.250632637599314
8740,0.527330019571977
8741,0.357030026251448
8742,0.405182971993242
8743,0.696752275299908
8744,0.539772213369523
8745,0.245567146559563
8746,0.393413483801439
8747,0.466978119783087
8748,0.847425457173216
8749,0.283065119955995
8750,0.596749872572986
8751,0.494769295492284
8752,0.643310550686648
8753,0.271861417094502
8754,0.601495633946987
8755,0.488334613085631
8756,0.649117333147058
8757,0.37992251426753
8758,0.835250839781051
8759,0.685469366481298
8760,0.190917802143966
8761,0.363940364192773
8762,0.256776705766889
8763,0.820628223666515
8764,0.302977184528208
8765,0.258726133871158
8766,0.53416065533869
8767,0.33399294841994
8768,0.497942542748356
8769,0.822540576138366
8770,0.780314300564228
8771,0.640196076916618
8772,0.228774933601613
8773,0.57384090490668
8774,0.583838947151514
8775,0.510197900774534
8776,0.521653793503565
8777,0.277249405158764
8778,0.360353675232116
8779,0.588016620675382
8780,0.513030627377888
8781,0.513976379304991
8782,0.421164861969923
8783,0.801012604054418
8784,0.817901947043028
8785,0.607788767425237
8786,0.668091831951929
8787,0.692270264730718
8788,0.482252583470169
8789,0.574564342736208
8790,0.754755483920034
8791,0.421020271359856
8792,0.453528786079184
8793,0.477941425551502
8794,0.660233663238207
8795,0.493617367945069
8796,0.400911835229108
8797,0.335165306376451
8798,0.378439546275678
8799,0.193950832778858
8800,0.426396893601982
8801,0.617714783590326
8802,0.539940861448042
8803,0.235283207410675
8804,0.689971123602713
8805,0.216502472819531
8806,0.284620673502171
8807,0.45186000043271
8808,0.298901550765011
8809,0.651399181480168
8810,0.491911247295294
8811,0.828512278791533
8812,0.721809972142199
8813,0.560390447975249
8814,0.401947601505747
8815,0.695486053084753
8816,0.501989636971159
8817,0.374245795416446
8818,0.762908611812747
8819,0.750272215340133
8820,0.292145870055077
8821,0.570228213624129
8822,0.163786375137446
8823,0.795809010109077
8824,0.734784065437333
8825,0.335431467883427
8826,0.957191304882087
8827,0.531224113962055
8828,0.614828010914366
8829,0.213279722786369
8830,0.430417855690068
8831,0.484456934915287
8832,0.685839155121724
8833,0.632676176471005
8834,0.190547332466647
8835,0.370479580172666
8836,0.215140489413688
8837,0.506019633813355
8838,0.288480171895854
8839,0.674936233058682
8840,0.489427469464269
8841,0.436704830437716
8842,0.692892519927279
8843,0.410977514480882
8844,0.693275032633379
8845,0.176754946779791
8846,0.723128026898727
8847,0.302948041249382
8848,0.291079611690485
8849,0.636641381613088
8850,0.294428173603432
8851,0.341822369605417
8852,0.485015188991734
8853,0.958001860561443
